,Date,Winner,Method,Weight_class,W_round,W_round_time,R_KD,B_KD,R_sub_att,B_sub_att,R_rev,B_rev,R_ctrl,B_ctrl,R_link,B_link,N_Rounds,Fight_time,R_total_str_att,R_total_str_land,B_total_str_att,B_total_str_land,R_TD_att,R_TD_land,B_TD_att,B_TD_land,R_sig_str_att,R_sig_str_land,B_sig_str_att,B_sig_str_land,R_sig_str_head_att,R_sig_str_head_land,B_sig_str_head_att,B_sig_str_head_land,R_sig_str_body_att,R_sig_str_body_land,B_sig_str_body_att,B_sig_str_body_land,R_sig_str_leg_att,R_sig_str_leg_land,B_sig_str_leg_att,B_sig_str_leg_land,R_sig_str_dist_att,R_sig_str_dist_land,B_sig_str_dist_att,B_sig_str_dist_land,R_sig_str_clinch_att,R_sig_str_clinch_land,B_sig_str_clinch_att,B_sig_str_clinch_land,R_sig_str_ground_att,R_sig_str_ground_land,B_sig_str_ground_att,B_sig_str_ground_land,R_Height,R_Reach,R_Stance,B_Height,B_Reach,B_Stance,R_age,B_age
4660,1999-05-07,R,Sub,Heavyweight,1,388,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/6291ac0a3726732f,http://ufcstats.com/fighter-details/911fb265462f0d94,2,1108,34.0,22.0,34.0,18.0,0.0,0.0,1.0,0.0,27.0,15.0,22.0,6.0,18.0,7.0,20.0,4.0,1.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,16.0,8.0,13.0,2.0,1.0,1.0,1.0,0.0,10.0,6.0,8.0,4.0,75.0,77.0,Orthodox,72.0,74.0,Orthodox,23.0,21.0
4661,2009-12-31,R,KO,Heavyweight,1,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b4ad3a06ee4d660c,http://ufcstats.com/fighter-details/b1605ea39fba6af6,3,375,9.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,1.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,80.0,Orthodox,72.0,74.0,Orthodox,29.0,39.0
4662,2007-04-08,R,Sub,Heavyweight,1,397,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/cbfd1d34356a004c,http://ufcstats.com/fighter-details/b1605ea39fba6af6,3,997,26.0,13.0,24.0,11.0,4.0,1.0,0.0,0.0,16.0,4.0,14.0,3.0,14.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,16.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,69.0,74.0,Orthodox,72.0,74.0,Orthodox,36.0,36.0
4663,2006-12-31,R,KO,Heavyweight,1,129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b1605ea39fba6af6,http://ufcstats.com/fighter-details/4c78fc005a53831d,3,729,20.0,8.0,5.0,1.0,0.0,0.0,2.0,0.0,20.0,8.0,5.0,1.0,18.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,13.0,5.0,4.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,72.0,74.0,Orthodox,66.0,68.0,Orthodox,36.0,34.0
4664,2006-07-01,R,KO,Open Weight,1,561,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a1f6999fe57236e0,http://ufcstats.com/fighter-details/b1605ea39fba6af6,3,1161,71.0,43.0,58.0,36.0,0.0,0.0,2.0,1.0,62.0,34.0,25.0,9.0,54.0,26.0,17.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,37.0,19.0,21.0,6.0,9.0,6.0,1.0,1.0,16.0,9.0,3.0,2.0,71.0,74.0,Orthodox,72.0,74.0,Orthodox,30.0,35.0
4665,2006-05-05,R,KO,Open Weight,1,505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b1605ea39fba6af6,http://ufcstats.com/fighter-details/9e30f69cc0869301,3,1105,76.0,48.0,187.0,92.0,6.0,0.0,0.0,0.0,49.0,28.0,133.0,48.0,48.0,28.0,101.0,26.0,0.0,0.0,15.0,9.0,1.0,0.0,17.0,13.0,33.0,15.0,73.0,22.0,16.0,13.0,54.0,26.0,0.0,0.0,6.0,0.0,72.0,74.0,Orthodox,77.0,79.0,Orthodox,35.0,27.0
4666,2001-05-27,R,Sub,Open Weight,2,190,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b1605ea39fba6af6,http://ufcstats.com/fighter-details/d856a0080ac09ed7,3,1090,105.0,78.0,70.0,43.0,9.0,4.0,0.0,0.0,46.0,31.0,42.0,20.0,40.0,26.0,23.0,4.0,5.0,4.0,12.0,10.0,1.0,1.0,7.0,6.0,13.0,5.0,21.0,6.0,15.0,13.0,19.0,14.0,18.0,13.0,2.0,0.0,72.0,74.0,Orthodox,77.0,79.0,Orthodox,30.0,32.0
4667,2000-12-09,R,Dec,Open Weight,2,600,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b1605ea39fba6af6,http://ufcstats.com/fighter-details/d29b5c4f22c6357d,2,1800,71.0,63.0,105.0,86.0,6.0,5.0,0.0,0.0,3.0,1.0,12.0,2.0,3.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,72.0,74.0,Orthodox,74.0,77.0,Orthodox,30.0,24.0
4668,2000-08-27,R,KO,Open Weight,1,406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b1605ea39fba6af6,http://ufcstats.com/fighter-details/63b65af1c5cb02cb,2,1006,28.0,18.0,54.0,32.0,11.0,0.0,0.0,0.0,25.0,15.0,51.0,29.0,14.0,7.0,38.0,20.0,9.0,6.0,11.0,7.0,2.0,2.0,2.0,2.0,5.0,3.0,9.0,3.0,20.0,12.0,42.0,26.0,0.0,0.0,0.0,0.0,72.0,74.0,Orthodox,73.0,72.0,Orthodox,29.0,36.0
4669,2000-05-01,R,Dec,Open Weight,1,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b1605ea39fba6af6,http://ufcstats.com/fighter-details/a7b48e18ca27795d,1,1800,160.0,148.0,33.0,24.0,6.0,2.0,4.0,2.0,44.0,35.0,22.0,15.0,27.0,18.0,16.0,11.0,16.0,16.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,8.0,4.0,7.0,4.0,31.0,30.0,11.0,9.0,72.0,74.0,Orthodox,75.0,77.0,Switch,29.0,31.0
4670,2000-01-30,R,Sub,Open Weight,1,168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b1605ea39fba6af6,http://ufcstats.com/fighter-details/4956f60b7fa57c1a,1,1068,14.0,12.0,20.0,13.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,72.0,74.0,Orthodox,72.0,74.0,Switch,29.0,40.0
4671,2015-02-28,R,Dec,Featherweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,98.0,195.0,http://ufcstats.com/fighter-details/4638cc6479cc0afe,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8,3,1200,158.0,61.0,102.0,40.0,2.0,1.0,9.0,2.0,134.0,41.0,99.0,37.0,121.0,32.0,73.0,22.0,12.0,9.0,12.0,8.0,1.0,0.0,14.0,7.0,96.0,24.0,74.0,26.0,34.0,15.0,25.0,11.0,4.0,2.0,0.0,0.0,70.0,70.0,Orthodox,70.0,72.0,Orthodox,28.0,26.0
4672,1997-07-27,R,Sub,Heavyweight,1,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/baa5358456803df8,http://ufcstats.com/fighter-details/1f5f75658551f2d3,2,870,21.0,16.0,2.0,2.0,1.0,1.0,0.0,0.0,12.0,7.0,1.0,1.0,8.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,69.0,71.0,Orthodox,70.0,72.0,Orthodox,29.0,29.0
4673,2008-09-23,R,Sub,Middleweight,1,52,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/aa3153a9941b4d44,http://ufcstats.com/fighter-details/ce6065baef021cf3,2,652,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,74.0,Southpaw,69.0,71.0,Orthodox,39.0,32.0
4674,2008-04-29,R,KO,Middleweight,1,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/30e8b4505f5ccf92,http://ufcstats.com/fighter-details/aa3153a9941b4d44,2,657,28.0,20.0,13.0,11.0,1.0,1.0,0.0,0.0,22.0,15.0,12.0,10.0,18.0,11.0,7.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,13.0,7.0,10.0,8.0,4.0,4.0,2.0,2.0,5.0,4.0,0.0,0.0,71.0,73.0,Southpaw,72.0,74.0,Southpaw,38.0,39.0
4675,2007-12-31,R,Sub,Open Weight,1,385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/9b5b5a75523728f3,http://ufcstats.com/fighter-details/aa3153a9941b4d44,3,985,23.0,16.0,11.0,6.0,1.0,1.0,0.0,0.0,15.0,9.0,8.0,4.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,9.0,6.0,1.0,1.0,7.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,72.0,74.0,Southpaw,72.0,74.0,Southpaw,38.0,38.0
4676,2010-12-31,R,Dec,Welterweight,3,300,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,http://ufcstats.com/fighter-details/e96d8538d3f9d0ed,http://ufcstats.com/fighter-details/c3e2eca94b2320bc,3,1200,104.0,76.0,99.0,51.0,1.0,1.0,4.0,0.0,66.0,40.0,39.0,4.0,43.0,22.0,35.0,4.0,22.0,17.0,4.0,0.0,1.0,1.0,0.0,0.0,24.0,12.0,33.0,2.0,21.0,15.0,3.0,1.0,21.0,13.0,3.0,1.0,72.0,74.0,Orthodox,72.0,74.0,Orthodox,27.0,30.0
4677,2012-06-22,R,Sub,Welterweight,3,192,1.0,0.0,3.0,0.0,0.0,0.0,78.0,411.0,http://ufcstats.com/fighter-details/d0c29452d3272603,http://ufcstats.com/fighter-details/e9e1acc96536bb4f,3,1092,118.0,81.0,127.0,90.0,4.0,0.0,8.0,2.0,92.0,57.0,107.0,72.0,73.0,40.0,54.0,26.0,17.0,15.0,12.0,7.0,2.0,2.0,41.0,39.0,62.0,31.0,59.0,25.0,19.0,17.0,31.0,30.0,11.0,9.0,17.0,17.0,73.0,74.0,Orthodox,70.0,74.0,Southpaw,31.0,31.0
4678,2012-01-14,B,KO,Welterweight,1,82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,http://ufcstats.com/fighter-details/e9e1acc96536bb4f,http://ufcstats.com/fighter-details/f5990c11974d8e9c,3,382,10.0,4.0,27.0,14.0,0.0,0.0,0.0,0.0,8.0,2.0,24.0,11.0,6.0,1.0,19.0,6.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,8.0,2.0,16.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,70.0,74.0,Southpaw,72.0,74.0,Orthodox,31.0,36.0
4679,2010-06-12,B,Sub,Welterweight,2,108,0.0,0.0,0.0,2.0,0.0,0.0,99.0,276.0,http://ufcstats.com/fighter-details/e9e1acc96536bb4f,http://ufcstats.com/fighter-details/56116a79e4deed06,3,708,20.0,17.0,30.0,24.0,2.0,0.0,2.0,1.0,5.0,5.0,18.0,13.0,1.0,1.0,16.0,11.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,5.0,3.0,1.0,1.0,12.0,10.0,70.0,74.0,Southpaw,71.0,75.0,Orthodox,29.0,30.0
4680,2009-12-12,R,Dec,Welterweight,3,300,0.0,0.0,4.0,0.0,0.0,0.0,598.0,130.0,http://ufcstats.com/fighter-details/0941df56f6ac954b,http://ufcstats.com/fighter-details/e9e1acc96536bb4f,3,1200,155.0,114.0,39.0,28.0,14.0,7.0,6.0,1.0,83.0,49.0,26.0,16.0,66.0,36.0,13.0,6.0,9.0,6.0,9.0,6.0,8.0,7.0,4.0,4.0,29.0,10.0,11.0,6.0,42.0,30.0,15.0,10.0,12.0,9.0,0.0,0.0,69.0,69.0,Southpaw,70.0,74.0,Southpaw,26.0,29.0
4681,2020-09-26,B,Dec,Light Heavyweight,3,300,0.0,0.0,1.0,0.0,1.0,0.0,90.0,436.0,http://ufcstats.com/fighter-details/c3218c810959d279,http://ufcstats.com/fighter-details/687c15b2eddfaa63,3,1200,65.0,36.0,26.0,19.0,0.0,0.0,16.0,4.0,46.0,19.0,22.0,16.0,43.0,16.0,12.0,7.0,1.0,1.0,7.0,6.0,2.0,2.0,3.0,3.0,37.0,12.0,20.0,15.0,3.0,3.0,1.0,0.0,6.0,4.0,1.0,1.0,75.0,78.0,Orthodox,78.0,77.0,Orthodox,25.0,34.0
4682,2019-11-09,B,Dec,Light Heavyweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,374.0,140.0,http://ufcstats.com/fighter-details/c3218c810959d279,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,3,1200,124.0,70.0,183.0,121.0,4.0,2.0,4.0,0.0,102.0,53.0,140.0,81.0,95.0,48.0,103.0,49.0,6.0,4.0,19.0,17.0,1.0,1.0,18.0,15.0,91.0,43.0,79.0,36.0,11.0,10.0,59.0,43.0,0.0,0.0,2.0,2.0,75.0,78.0,Orthodox,73.0,77.0,Orthodox,24.0,39.0
4683,2019-08-31,R,Sub,Light Heavyweight,3,119,0.0,0.0,1.0,0.0,0.0,0.0,5.0,190.0,http://ufcstats.com/fighter-details/74f9448b97bf8bec,http://ufcstats.com/fighter-details/c3218c810959d279,3,1019,195.0,86.0,175.0,95.0,1.0,0.0,6.0,1.0,190.0,81.0,167.0,88.0,176.0,69.0,161.0,83.0,14.0,12.0,5.0,4.0,0.0,0.0,1.0,1.0,177.0,69.0,137.0,70.0,13.0,12.0,30.0,18.0,0.0,0.0,0.0,0.0,76.0,78.0,Orthodox,75.0,78.0,Orthodox,25.0,24.0
4684,1994-03-11,R,Sub,Open Weight,1,308,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/429e7d3725852ce9,http://ufcstats.com/fighter-details/4565d435005319c0,1,308,114.0,110.0,16.0,12.0,1.0,1.0,0.0,0.0,4.0,2.0,7.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,73.0,75.0,Southpaw,67.0,69.0,Orthodox,27.0,29.0
4685,2021-11-06,B,KO,Lightweight,1,145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,http://ufcstats.com/fighter-details/59279a7c978f7da0,http://ufcstats.com/fighter-details/887961364be5ceb3,3,445,30.0,10.0,41.0,29.0,0.0,0.0,0.0,0.0,30.0,10.0,40.0,28.0,21.0,5.0,35.0,23.0,6.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,30.0,10.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,70.0,70.0,Orthodox,70.0,71.0,Orthodox,34.0,35.0
4686,2019-10-05,B,Dec,Lightweight,3,300,0.0,1.0,0.0,0.0,0.0,0.0,24.0,149.0,http://ufcstats.com/fighter-details/59279a7c978f7da0,http://ufcstats.com/fighter-details/193b9d1858bc4df3,3,1200,117.0,38.0,213.0,104.0,3.0,0.0,1.0,0.0,116.0,37.0,207.0,98.0,93.0,21.0,168.0,68.0,11.0,7.0,13.0,7.0,12.0,9.0,26.0,23.0,116.0,37.0,182.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,70.0,70.0,Orthodox,72.0,75.0,Switch,32.0,29.0
4687,2018-12-15,B,Dec,Lightweight,5,300,0.0,0.0,0.0,0.0,0.0,0.0,325.0,14.0,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,http://ufcstats.com/fighter-details/59279a7c978f7da0,5,1800,319.0,121.0,230.0,113.0,5.0,3.0,7.0,0.0,296.0,102.0,228.0,111.0,267.0,80.0,189.0,82.0,21.0,14.0,28.0,19.0,8.0,8.0,11.0,10.0,273.0,81.0,226.0,110.0,1.0,1.0,0.0,0.0,22.0,20.0,2.0,1.0,69.0,77.0,Orthodox,70.0,70.0,Orthodox,26.0,31.0
4688,2018-04-07,R,Dec,Lightweight,5,300,0.0,0.0,1.0,0.0,0.0,0.0,633.0,0.0,http://ufcstats.com/fighter-details/032cc3922d871c7f,http://ufcstats.com/fighter-details/59279a7c978f7da0,5,1800,352.0,172.0,143.0,43.0,15.0,6.0,1.0,0.0,304.0,134.0,141.0,41.0,287.0,122.0,117.0,27.0,12.0,7.0,20.0,11.0,5.0,5.0,4.0,3.0,255.0,100.0,141.0,41.0,0.0,0.0,0.0,0.0,49.0,34.0,0.0,0.0,70.0,70.0,Orthodox,70.0,70.0,Orthodox,29.0,30.0
4689,2017-04-22,R,KO,Lightweight,1,98,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,http://ufcstats.com/fighter-details/59279a7c978f7da0,http://ufcstats.com/fighter-details/82e7929bf6c2b689,3,398,19.0,12.0,15.0,4.0,0.0,0.0,0.0,0.0,19.0,12.0,15.0,4.0,15.0,9.0,13.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,15.0,8.0,14.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,70.0,70.0,Orthodox,70.0,72.0,Southpaw,30.0,35.0
