,Date,Winner,Method,Referee,N_rounds,W_round,W_round_time,R_fighter,B_fighter,R_KD,B_KD,R_sub_att,B_sub_att,R_rev,B_rev,R_ctrl,B_ctrl,R_total_str_att,R_total_str_land,B_total_str_att,B_total_str_land,R_TD_att,R_TD_land,B_TD_att,B_TD_land,R_sig_str_att,R_sig_str_land,B_sig_str_att,B_sig_str_land,R_sig_str_head_att,R_sig_str_head_land,B_sig_str_head_att,B_sig_str_head_land,R_sig_str_body_att,R_sig_str_body_land,B_sig_str_body_att,B_sig_str_body_land,R_sig_str_leg_att,R_sig_str_leg_land,B_sig_str_leg_att,B_sig_str_leg_land,R_sig_str_dist_att,R_sig_str_dist_land,B_sig_str_dist_att,B_sig_str_dist_land,R_sig_str_clinch_att,R_sig_str_clinch_land,B_sig_str_clinch_att,B_sig_str_clinch_land,R_sig_str_ground_att,R_sig_str_ground_land,B_sig_str_ground_att,B_sig_str_ground_land
5519,2011-06-04,Shamar Bailey,Decision - Unanimous,Chris Tognoni,3,3,0 days 00:05:00,Ryan McGillivray,Shamar Bailey,0,0,0,0,0,0,0 days 00:00:00,0 days 00:09:21,97,25,105,63,1,0,9,5,91,19,69,33,87,17,56,21,3,2,10,9,1,0,3,3,90,18,49,20,0,0,9,8,1,1,11,5
5520,2011-06-04,Clay Harvison,Decision - Split,Josh Rosenthal,3,3,0 days 00:05:00,Clay Harvison,Justin Edwards,0,0,2,0,1,0,0 days 00:03:50,0 days 00:06:53,170,113,144,84,1,1,20,7,108,57,90,42,85,34,72,26,22,22,11,10,1,1,7,6,70,24,68,27,25,22,19,14,13,11,3,1
5521,2011-06-04,Scott Jorgensen,KO/TKO,Steve Mazzagatti,3,1,0 days 00:04:01,Scott Jorgensen,Ken Stone,0,0,0,0,0,0,0 days 00:01:09,0 days 00:00:21,30,17,49,25,1,1,0,0,28,15,42,18,25,12,32,10,2,2,5,5,1,1,5,3,20,8,39,16,2,2,3,2,6,5,0,0
5522,2011-06-04,Reuben Duran,Submission,Herb Dean,3,3,0 days 00:01:57,Reuben Duran,Francisco Rivera,0,0,2,3,0,0,0 days 00:06:55,0 days 00:00:58,132,101,70,54,5,2,1,0,71,42,38,22,41,14,26,10,19,17,5,5,11,11,7,7,44,18,24,11,16,13,10,8,11,11,4,3
5523,2011-05-28,Quinton Jackson,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Quinton Jackson,Matt Hamill,0,0,0,0,0,0,0 days 00:01:02,0 days 00:01:15,135,61,87,34,0,0,17,0,128,55,85,32,98,30,63,17,26,21,3,1,4,4,19,14,94,33,77,29,34,22,8,3,0,0,0,0
5524,2011-05-28,Frank Mir,Decision - Unanimous,Josh Rosenthal,3,3,0 days 00:05:00,Frank Mir,Roy Nelson,0,0,0,0,0,0,0 days 00:07:24,0 days 00:04:00,103,82,77,46,8,6,1,0,65,46,51,21,46,28,42,13,17,16,4,3,2,2,5,5,23,14,23,9,32,22,28,12,10,10,0,0
5525,2011-05-28,Travis Browne,KO/TKO,Steve Mazzagatti,3,1,0 days 00:04:11,Stefan Struve,Travis Browne,0,1,2,0,1,0,0 days 00:00:39,0 days 00:01:13,23,10,37,17,0,0,1,1,23,10,36,17,15,4,23,9,5,4,6,4,3,2,7,4,21,8,29,10,2,2,4,4,0,0,3,3
5526,2011-05-28,Rick Story,Decision - Unanimous,Kim Winslow,3,3,0 days 00:05:00,Thiago Alves,Rick Story,0,0,0,0,0,0,0 days 00:01:00,0 days 00:07:39,125,54,187,79,3,1,14,4,111,41,169,62,102,34,129,30,3,3,19,13,6,4,21,19,97,35,130,34,14,6,38,27,0,0,1,1
5527,2011-05-28,Brian Stann,KO/TKO,Herb Dean,3,2,0 days 00:04:29,Brian Stann,Jorge Santiago,2,0,0,0,0,0,0 days 00:01:42,0 days 00:00:15,135,77,45,16,0,0,2,0,99,47,43,14,73,26,38,10,6,4,2,2,20,17,3,2,75,32,40,13,0,0,3,1,24,15,0,0
5528,2011-05-28,Demetrious Johnson,Decision - Unanimous,Josh Rosenthal,3,3,0 days 00:05:00,Miguel Torres,Demetrious Johnson,0,0,3,0,2,1,0 days 00:04:33,0 days 00:08:40,115,95,92,63,1,0,5,5,19,10,23,13,10,3,9,2,8,7,8,6,1,0,6,5,8,1,18,9,9,8,5,4,2,1,0,0
5529,2011-05-28,Tim Boetsch,Decision - Unanimous,Steve Mazzagatti,3,3,0 days 00:05:00,Kendall Grove,Tim Boetsch,0,0,0,0,0,1,0 days 00:01:48,0 days 00:10:00,95,68,111,90,3,1,14,7,45,20,22,17,21,1,7,4,12,12,10,8,12,7,5,5,32,7,11,6,12,12,8,8,1,1,3,3
5530,2011-05-28,Gleison Tibau,Submission,Kim Winslow,3,2,0 days 00:03:28,Gleison Tibau,Rafaello Oliveira,1,0,2,0,0,0,0 days 00:02:21,0 days 00:00:14,77,38,51,15,3,3,3,0,56,19,48,12,54,18,36,4,2,1,9,6,0,0,3,2,41,8,47,11,2,2,1,1,13,9,0,0
5531,2011-05-28,Michael McDonald,Decision - Split,Josh Rosenthal,3,3,0 days 00:05:00,Michael McDonald,Chris Cariaso,0,0,0,0,0,0,0 days 00:02:09,0 days 00:01:38,72,37,98,55,2,1,4,1,67,32,85,44,53,19,51,12,5,4,17,17,9,9,17,15,65,30,81,43,0,0,3,1,2,2,1,0
5532,2011-05-28,Renan Barao,Decision - Unanimous,Steve Mazzagatti,3,3,0 days 00:05:00,Cole Escovedo,Renan Barao,0,0,0,0,0,0,0 days 00:00:12,0 days 00:08:33,84,48,139,96,1,0,7,6,65,29,88,46,42,10,55,20,15,14,19,17,8,5,14,9,60,27,83,42,3,1,1,1,2,1,4,3
5533,2011-04-30,Georges St-Pierre,Decision - Unanimous,Herb Dean,5,5,0 days 00:05:00,Georges St-Pierre,Jake Shields,0,0,0,0,0,0,0 days 00:00:47,0 days 00:00:20,252,92,423,96,3,2,6,0,245,85,401,78,190,54,318,34,45,21,44,27,10,10,39,17,239,82,399,78,1,1,2,0,5,2,0,0
5534,2011-04-30,Jose Aldo,Decision - Unanimous,John McCarthy,5,5,0 days 00:05:00,Jose Aldo,Mark Hominick,1,0,1,0,0,0,0 days 00:09:13,0 days 00:04:18,258,131,274,147,9,5,2,1,215,94,181,71,191,72,148,50,5,4,25,17,19,18,8,4,166,66,149,50,0,0,1,1,49,28,31,20
5535,2011-04-30,Lyoto Machida,KO/TKO,Yves Lavigne,3,2,0 days 00:01:05,Lyoto Machida,Randy Couture,1,0,0,0,0,0,0 days 00:00:02,0 days 00:00:06,49,17,24,5,0,0,3,0,47,15,23,5,40,9,21,4,3,3,2,1,4,3,0,0,44,13,21,5,2,1,2,0,1,1,0,0
5536,2011-04-30,Vladimir Matyushenko,KO/TKO,Dan Miragliotta,3,1,0 days 00:00:20,Vladimir Matyushenko,Jason Brilz,1,0,0,0,0,0,0 days 00:00:02,0 days 00:00:00,9,8,1,1,0,0,0,0,9,8,1,1,9,8,1,1,0,0,0,0,0,0,0,0,6,5,1,1,0,0,0,0,3,3,0,0
5537,2011-04-30,Benson Henderson,Decision - Unanimous,Yves Lavigne,3,3,0 days 00:05:00,Mark Bocek,Benson Henderson,0,0,2,0,1,0,0 days 00:04:27,0 days 00:05:32,62,36,190,114,11,4,4,3,34,11,126,56,26,6,88,26,5,3,25,19,3,2,13,11,20,4,58,13,7,4,44,30,7,3,24,13
5538,2011-04-30,Rory MacDonald,Decision - Unanimous,John McCarthy,3,3,0 days 00:05:00,Nate Diaz,Rory MacDonald,0,0,0,0,0,0,0 days 00:02:29,0 days 00:05:15,112,72,121,60,7,0,10,7,62,26,99,42,33,10,66,22,12,6,17,6,17,10,16,14,35,8,58,22,27,18,19,6,0,0,22,14
5539,2011-04-30,Jake Ellenberger,KO/TKO,Herb Dean,3,1,0 days 00:02:42,Jake Ellenberger,Sean Pierson,1,0,0,0,0,0,0 days 00:00:08,0 days 00:00:00,19,9,14,3,1,1,0,0,19,9,14,3,13,6,13,3,3,1,0,0,3,2,1,0,16,7,14,3,2,1,0,0,1,1,0,0
5540,2011-04-30,Claude Patrick,Decision - Unanimous,Dan Miragliotta,3,3,0 days 00:05:00,Daniel Roberts,Claude Patrick,0,0,1,1,1,0,0 days 00:04:09,0 days 00:04:49,111,31,85,51,4,1,5,4,79,6,62,29,64,0,44,13,6,3,9,8,9,3,9,8,75,5,39,13,4,1,21,15,0,0,2,1
5541,2011-04-30,Ivan Menjivar,KO/TKO,John McCarthy,3,1,0 days 00:01:30,Ivan Menjivar,Charlie Valencia,1,0,0,0,0,0,0 days 00:00:13,0 days 00:00:00,29,12,10,5,0,0,0,0,24,8,10,5,18,5,4,1,4,2,3,3,2,1,3,1,10,0,7,2,5,4,3,3,9,4,0,0
5542,2011-04-30,Jason MacDonald,Submission,Herb Dean,3,1,0 days 00:01:37,Jason MacDonald,Ryan Jensen,0,0,1,1,0,1,0 days 00:00:39,0 days 00:00:45,1,0,12,6,1,0,0,0,1,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0
5543,2011-04-30,John Makdessi,KO/TKO,Dan Miragliotta,3,3,0 days 00:01:27,John Makdessi,Kyle Watson,1,0,0,0,0,0,0 days 00:00:01,0 days 00:00:17,103,55,141,25,0,0,3,0,98,50,141,25,65,31,112,12,18,9,17,6,15,10,12,7,87,43,134,22,11,7,7,3,0,0,0,0
5544,2011-04-30,Pablo Garza,Submission,Yves Lavigne,3,1,0 days 00:04:31,Yves Jabouin,Pablo Garza,0,0,0,1,0,1,0 days 00:00:40,0 days 00:00:26,37,16,55,33,0,0,1,0,37,16,48,26,23,6,25,10,2,1,11,8,12,9,12,8,37,16,30,11,0,0,10,7,0,0,8,8
5545,2011-03-26,Phil Davis,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Phil Davis,Rogerio Nogueira,0,0,0,0,0,0,0 days 00:06:09,0 days 00:00:00,143,72,68,16,11,4,0,0,101,42,54,8,67,18,52,7,23,16,1,0,11,8,1,1,65,17,54,8,6,5,0,0,30,20,0,0
5546,2011-03-26,Anthony Johnson,Decision - Unanimous,Josh Rosenthal,3,3,0 days 00:05:00,Anthony Johnson,Dan Hardy,1,0,2,3,0,0,0 days 00:12:45,0 days 00:00:00,135,107,21,10,5,4,1,0,36,20,13,2,32,17,10,1,0,0,2,1,4,3,1,0,5,3,10,1,5,4,3,1,26,13,0,0
5547,2011-03-26,Amir Sadollah,KO/TKO,Mario Yamasaki,3,2,0 days 00:03:27,DaMarques Johnson,Amir Sadollah,0,0,0,0,0,0,0 days 00:02:35,0 days 00:03:11,63,31,134,75,4,2,2,2,57,27,117,62,51,23,93,44,5,3,18,13,1,1,6,5,40,18,51,22,12,7,20,14,5,2,46,26
5548,2011-03-26,Chan Sung Jung,Submission,Dan Miragliotta,3,2,0 days 00:04:59,Chan Sung Jung,Leonard Garcia,0,0,1,0,0,0,0 days 00:02:42,0 days 00:00:00,119,47,88,16,2,1,1,0,100,30,87,15,90,22,75,10,2,2,3,2,8,6,9,3,84,20,83,13,2,2,4,2,14,8,0,0
5549,2011-03-26,Mike Russow,TKO - Doctor's Stoppage,Anthony Hamlett,3,2,0 days 00:05:00,Jon Madsen,Mike Russow,0,0,0,0,0,0,0 days 00:00:00,0 days 00:03:26,65,32,59,37,0,0,6,3,60,27,30,14,52,22,27,12,4,2,3,2,4,3,0,0,54,22,25,11,6,5,5,3,0,0,0,0
5550,2011-03-26,Mackens Semerzier,Submission,Mario Yamasaki,3,1,0 days 00:03:18,Alex Caceres,Mackens Semerzier,0,0,0,1,0,0,0 days 00:00:00,0 days 00:02:52,10,5,28,24,0,0,5,3,7,2,10,9,7,2,8,7,0,0,1,1,0,0,1,1,7,2,3,2,0,0,1,1,0,0,6,6
5551,2011-03-26,John Hathaway,Decision - Split,Herb Dean,3,3,0 days 00:05:00,John Hathaway,Kris McCray,0,0,4,0,0,1,0 days 00:04:17,0 days 00:07:36,299,207,177,133,6,3,7,3,85,43,80,48,69,28,42,15,13,12,23,20,3,3,15,13,55,23,48,19,13,10,18,16,17,10,14,13
5552,2011-03-26,Michael McDonald,Decision - Unanimous,Josh Rosenthal,3,3,0 days 00:05:00,Michael McDonald,Edwin Figueroa,0,0,3,0,0,2,0 days 00:04:00,0 days 00:03:55,118,58,124,66,5,5,0,0,107,51,98,45,88,35,72,24,11,9,20,16,8,7,6,5,93,43,88,39,8,5,5,1,6,3,5,5
5553,2011-03-26,Christian Morecraft,Submission,Anthony Hamlett,3,2,0 days 00:04:10,Sean McCorkle,Christian Morecraft,0,0,0,2,0,1,0 days 00:01:18,0 days 00:06:08,19,12,96,64,2,1,2,1,14,8,46,22,12,6,40,16,2,2,3,3,0,0,3,3,10,5,17,4,1,0,4,3,3,3,25,15
5554,2011-03-26,Johny Hendricks,KO/TKO,Mario Yamasaki,3,1,0 days 00:01:35,Johny Hendricks,TJ Waldburger,1,0,0,0,0,0,0 days 00:00:26,0 days 00:00:31,10,9,9,3,0,0,1,0,8,7,9,3,4,3,6,0,4,4,2,2,0,0,1,1,3,2,8,2,2,2,1,1,3,3,0,0
5555,2011-03-26,Aaron Simpson,Decision - Unanimous,Dan Miragliotta,3,3,0 days 00:05:00,Mario Miranda,Aaron Simpson,0,0,0,0,0,0,0 days 00:01:09,0 days 00:12:41,63,60,158,122,2,0,26,10,15,14,75,59,7,6,28,12,4,4,4,4,4,4,43,43,4,3,12,3,11,11,36,36,0,0,27,20
5556,2011-03-26,Nik Lentz,Submission,Anthony Hamlett,3,3,0 days 00:02:24,Waylon Lowe,Nik Lentz,0,0,1,1,0,0,0 days 00:04:30,0 days 00:00:16,68,53,114,73,6,4,3,0,61,46,91,51,58,43,66,30,3,3,15,13,0,0,10,8,53,39,81,42,6,5,3,2,2,2,7,7
5557,2011-03-19,Jon Jones,KO/TKO,Herb Dean,5,3,0 days 00:02:37,Mauricio Rua,Jon Jones,0,1,0,0,0,0,0 days 00:00:05,0 days 00:07:50,42,11,142,102,0,0,3,3,40,9,113,75,32,6,83,50,7,2,18,15,1,1,12,10,36,8,50,26,4,1,12,10,0,0,51,39
5558,2011-03-19,Urijah Faber,Decision - Unanimous,Keith Peterson,3,3,0 days 00:05:00,Urijah Faber,Eddie Wineland,0,0,0,0,0,0,0 days 00:05:06,0 days 00:01:43,122,61,81,21,11,2,3,1,110,49,71,11,89,36,65,8,19,12,2,1,2,1,4,2,56,24,64,7,6,6,4,3,48,19,3,1
5559,2011-03-19,Jim Miller,KO/TKO,Kevin Mulhall,3,3,0 days 00:02:15,Jim Miller,Kamal Shalorus,1,0,2,0,0,0,0 days 00:03:26,0 days 00:01:00,172,76,138,34,1,1,3,1,131,43,130,26,111,30,114,14,15,9,8,6,5,4,8,6,114,30,128,25,8,5,1,0,9,8,1,1
5560,2011-03-19,Nate Marquardt,Decision - Unanimous,Dan Miragliotta,3,3,0 days 00:05:00,Dan Miller,Nate Marquardt,0,0,2,0,0,0,0 days 00:01:59,0 days 00:07:18,65,36,110,75,6,2,3,3,38,10,78,47,33,7,71,41,3,2,3,2,2,1,4,4,34,8,49,24,4,2,3,3,0,0,26,20
5561,2011-03-19,Brendan Schaub,KO/TKO,Herb Dean,3,3,0 days 00:03:44,Mirko Filipovic,Brendan Schaub,0,1,0,0,0,0,0 days 00:01:50,0 days 00:06:57,71,52,156,109,0,0,8,4,39,21,83,40,26,12,60,23,11,8,22,16,2,1,1,1,18,5,28,3,20,15,30,22,1,1,25,15
5562,2011-03-19,Luiz Cane,KO/TKO,Dan Miragliotta,3,1,0 days 00:02:15,Luiz Cane,Eliot Marshall,1,0,0,0,0,0,0 days 00:00:59,0 days 00:00:00,72,33,7,2,0,0,2,0,63,29,7,2,61,27,7,2,0,0,0,0,2,2,0,0,14,5,7,2,0,0,0,0,49,24,0,0
5563,2011-03-19,Edson Barboza,Decision - Unanimous,Keith Peterson,3,3,0 days 00:05:00,Edson Barboza,Anthony Njokuani,0,0,0,0,0,0,0 days 00:00:45,0 days 00:00:28,153,48,194,78,2,2,1,1,151,46,188,72,117,26,124,34,15,10,35,16,19,10,29,22,147,44,175,66,4,2,5,2,0,0,8,4
5564,2011-03-19,Mike Pyle,Decision - Unanimous,Kevin MacDonald,3,3,0 days 00:05:00,Ricardo Almeida,Mike Pyle,0,0,0,1,0,0,0 days 00:05:12,0 days 00:00:55,103,66,120,77,18,1,3,1,84,48,73,36,39,13,44,12,22,20,18,16,23,15,11,8,67,33,57,21,10,8,15,14,7,7,1,1
5565,2011-03-19,Gleison Tibau,Decision - Split,Herb Dean,3,3,0 days 00:05:00,Kurt Pellegrino,Gleison Tibau,0,0,0,0,0,0,0 days 00:03:09,0 days 00:02:52,171,97,149,81,6,1,7,2,120,47,103,44,103,30,87,29,12,12,16,15,5,5,0,0,103,31,92,37,7,6,8,5,10,10,3,2
5566,2011-03-19,Joseph Benavidez,Decision - Unanimous,Kevin Mulhall,3,3,0 days 00:05:00,Joseph Benavidez,Ian Loveland,0,0,0,0,0,0,0 days 00:03:47,0 days 00:00:15,147,70,98,50,17,5,1,0,118,48,90,45,72,18,76,32,36,25,12,11,10,5,2,2,109,41,79,39,5,5,8,4,4,2,3,2
5567,2011-03-19,Nick Catone,Decision - Unanimous,Keith Peterson,3,3,0 days 00:05:00,Constantinos Philippou,Nick Catone,0,0,0,0,0,0,0 days 00:00:00,0 days 00:08:38,77,44,116,79,0,0,8,3,49,23,59,31,38,13,47,22,9,8,5,4,2,2,7,5,40,15,35,11,7,6,9,9,2,2,15,11
5568,2011-03-19,Erik Koch,KO/TKO,Kevin Mulhall,3,1,0 days 00:02:32,Erik Koch,Raphael Assuncao,1,0,0,0,0,0,0 days 00:00:02,0 days 00:00:00,19,5,20,9,0,0,0,0,18,4,20,9,16,2,12,3,1,1,4,3,1,1,4,3,18,4,20,9,0,0,0,0,0,0,0,0
5569,2011-03-03,Diego Sanchez,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Diego Sanchez,Martin Kampmann,0,1,0,0,0,0,0 days 00:01:38,0 days 00:00:22,202,51,202,79,15,1,0,0,202,51,200,77,186,41,192,72,14,8,7,4,2,2,1,1,153,31,168,59,49,20,32,18,0,0,0,0
5570,2011-03-03,Mark Munoz,KO/TKO,Mario Yamasaki,3,1,0 days 00:00:54,CB Dollaway,Mark Munoz,0,1,0,0,0,0,0 days 00:00:12,0 days 00:00:05,5,2,7,4,1,1,0,0,5,2,7,4,2,0,7,4,2,1,0,0,1,1,0,0,4,1,3,1,0,0,2,1,1,1,2,2
5571,2011-03-03,Chris Weidman,Decision - Unanimous,Gary Copeland,3,3,0 days 00:05:00,Alessio Sakara,Chris Weidman,0,0,0,0,1,0,0 days 00:00:03,0 days 00:07:59,79,34,171,98,0,0,8,5,71,27,105,45,50,11,99,39,15,11,0,0,6,5,6,6,60,20,72,25,8,5,7,2,3,2,26,18
5572,2011-03-03,Brian Bowles,Submission,Chris Kinman,3,1,0 days 00:03:30,Brian Bowles,Damacio Page,0,0,1,0,0,0,0 days 00:00:08,0 days 00:00:18,62,20,50,18,1,1,0,0,61,19,49,17,57,17,37,8,4,2,3,2,0,0,9,7,50,16,48,16,0,0,1,1,11,3,0,0
5573,2011-03-03,Cyrille Diabate,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Steve Cantwell,Cyrille Diabate,0,1,0,0,0,0,0 days 00:01:25,0 days 00:01:37,112,33,225,170,7,1,1,1,105,28,198,146,72,6,136,90,23,13,33,30,10,9,29,26,101,25,174,125,2,2,14,12,2,1,10,9
5574,2011-03-03,Danny Castillo,Decision - Unanimous,Gary Copeland,3,3,0 days 00:05:00,Joe Stevenson,Danny Castillo,0,0,4,0,0,0,0 days 00:03:43,0 days 00:05:13,55,21,132,82,6,2,11,5,45,12,103,55,39,9,78,30,5,3,17,17,1,0,8,8,40,8,71,28,4,3,17,12,1,1,15,15
5575,2011-03-03,Shane Roller,KO/TKO,Mario Yamasaki,3,2,0 days 00:01:28,Thiago Tavares,Shane Roller,0,1,0,0,0,0,0 days 00:00:29,0 days 00:00:12,71,23,106,26,1,1,1,0,70,22,106,26,54,13,82,13,13,6,13,4,3,3,11,9,67,21,103,23,3,1,1,1,0,0,2,2
5576,2011-03-03,Takeya Mizugaki,Decision - Split,Herb Dean,3,3,0 days 00:05:00,Takeya Mizugaki,Reuben Duran,0,0,0,0,0,0,0 days 00:04:14,0 days 00:01:00,133,77,186,105,4,4,2,0,92,43,143,67,60,20,118,43,7,7,16,15,25,16,9,9,75,30,123,49,6,5,19,17,11,8,1,1
5577,2011-03-03,Dongi Yang,KO/TKO,Gary Copeland,3,2,0 days 00:04:47,Rob Kimmons,Dongi Yang,0,1,0,2,0,1,0 days 00:00:20,0 days 00:08:17,33,19,181,145,1,1,1,1,15,1,71,57,15,1,60,46,0,0,9,9,0,0,2,2,12,1,14,8,2,0,0,0,1,0,57,49
5578,2011-03-03,Rousimar Palhares,Submission,Mario Yamasaki,3,2,0 days 00:01:44,David Branch,Rousimar Palhares,0,0,0,3,0,0,0 days 00:03:19,0 days 00:00:26,35,17,5,4,1,1,2,0,23,6,3,2,18,2,2,2,3,2,0,0,2,2,1,0,16,3,3,2,0,0,0,0,7,3,0,0
5579,2011-03-03,Igor Pokrajac,KO/TKO,Chris Kinman,3,1,0 days 00:05:00,Igor Pokrajac,Todd Brown,1,0,0,0,0,0,0 days 00:00:35,0 days 00:02:06,60,39,32,24,0,0,3,0,38,17,23,15,38,17,14,6,0,0,3,3,0,0,6,6,35,14,15,7,3,3,8,8,0,0,0,0
5580,2011-02-26,Draw,Decision - Majority,Herb Dean,3,3,0 days 00:05:00,BJ Penn,Jon Fitch,0,0,1,0,0,2,0 days 00:03:37,0 days 00:10:43,66,48,287,231,3,2,11,4,29,12,72,47,25,9,51,29,1,1,12,9,3,2,9,9,10,1,6,5,15,8,27,16,4,3,39,26
5581,2011-02-26,Michael Bisping,KO/TKO,Marc Goddard,3,2,0 days 00:01:54,Michael Bisping,Jorge Rivera,1,0,0,0,0,0,0 days 00:01:17,0 days 00:00:00,132,57,54,9,8,3,0,0,123,50,53,8,113,40,48,6,5,5,3,0,5,5,2,2,89,28,52,8,23,15,1,0,11,7,0,0
5582,2011-02-26,Dennis Siver,Decision - Unanimous,Leon Roberts,3,3,0 days 00:05:00,George Sotiropoulos,Dennis Siver,0,2,0,0,0,0,0 days 00:00:08,0 days 00:00:19,204,38,231,79,13,0,0,0,204,38,226,74,176,28,181,40,18,6,17,12,10,4,28,22,200,38,214,67,4,0,9,4,0,0,3,3
5583,2011-02-26,Brian Ebersole,Decision - Unanimous,Steve Perceval,3,3,0 days 00:05:00,Brian Ebersole,Chris Lytle,1,0,1,5,0,2,0 days 00:07:34,0 days 00:01:31,104,73,104,56,8,4,0,0,61,32,66,24,42,17,48,13,10,9,17,11,9,6,1,0,33,15,54,19,13,8,12,5,15,9,0,0
5584,2011-02-26,Kyle Noke,Submission,John Sharp,3,1,0 days 00:01:35,Chris Camozzi,Kyle Noke,0,0,0,1,0,0,0 days 00:00:41,0 days 00:00:00,7,4,10,4,1,0,1,1,7,4,10,4,3,0,8,2,2,2,1,1,2,2,1,1,7,4,9,3,0,0,0,0,0,0,1,1
5585,2011-02-26,Ross Pearson,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Ross Pearson,Spencer Fisher,0,0,0,0,0,0,0 days 00:01:56,0 days 00:00:32,210,69,156,43,6,3,1,1,198,59,151,38,158,38,128,21,23,10,8,4,17,11,15,13,180,50,142,33,12,8,8,4,6,1,1,1
5586,2011-02-26,Alexander Gustafsson,Submission,Marc Goddard,3,1,0 days 00:04:27,Alexander Gustafsson,James Te Huna,0,0,2,0,0,0,0 days 00:00:57,0 days 00:02:55,22,17,34,34,2,1,4,1,9,4,6,6,9,4,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,6,6
5587,2011-02-26,Nick Ring,Decision - Unanimous,Leon Roberts,3,3,0 days 00:05:00,Nick Ring,Riki Fukuda,0,0,0,0,0,0,0 days 00:00:04,0 days 00:04:52,130,46,121,65,1,0,9,6,125,41,82,28,82,13,68,20,7,6,7,4,36,22,7,4,119,36,68,19,6,5,12,8,0,0,2,1
5588,2011-02-26,Anthony Perosh,Submission,John Sharp,3,1,0 days 00:02:45,Tom Blackledge,Anthony Perosh,0,0,0,1,0,0,0 days 00:00:09,0 days 00:01:08,13,8,18,11,0,0,4,1,13,8,13,7,11,6,13,7,1,1,0,0,1,1,0,0,9,4,6,3,0,0,0,0,4,4,7,4
5589,2011-02-26,Zhang Tiequan,Submission,Steve Perceval,3,1,0 days 00:00:48,Zhang Tiequan,Jason Reinhardt,0,0,1,0,0,0,0 days 00:00:00,0 days 00:00:09,11,4,6,2,0,0,0,0,11,4,6,2,11,4,5,1,0,0,0,0,0,0,1,1,10,4,5,2,1,0,1,0,0,0,0,0
5590,2011-02-26,Mark Hunt,KO/TKO,John Sharp,3,2,0 days 00:01:41,Mark Hunt,Chris Tuchscherer,1,0,0,0,0,0,0 days 00:00:02,0 days 00:01:45,56,24,52,22,0,0,4,1,43,14,37,9,41,14,36,8,2,0,1,1,0,0,0,0,41,13,35,7,2,1,1,1,0,0,1,1
5591,2011-02-26,Curt Warburton,Decision - Unanimous,Steve Perceval,3,3,0 days 00:05:00,Maciej Jewtuszko,Curt Warburton,0,0,0,0,0,0,0 days 00:00:00,0 days 00:08:18,86,45,112,52,0,0,7,4,67,30,58,18,55,19,49,13,9,9,1,1,3,2,8,4,61,26,42,14,6,4,3,1,0,0,13,3
5592,2011-02-05,Anderson Silva,KO/TKO,Mario Yamasaki,5,1,0 days 00:03:25,Anderson Silva,Vitor Belfort,1,0,0,0,0,0,0 days 00:00:05,0 days 00:00:03,10,6,15,6,0,0,0,0,10,6,15,6,8,4,13,4,0,0,0,0,2,2,2,2,7,3,12,5,1,1,2,1,2,2,1,0
5593,2011-02-05,Forrest Griffin,Decision - Unanimous,Steve Mazzagatti,3,3,0 days 00:05:00,Forrest Griffin,Rich Franklin,0,0,0,0,0,0,0 days 00:05:53,0 days 00:00:21,249,126,112,40,7,5,2,1,155,50,104,33,120,28,89,21,20,12,13,10,15,10,2,2,119,33,100,30,5,3,4,3,31,14,0,0
5594,2011-02-05,Jon Jones,Submission,Herb Dean,3,2,0 days 00:04:20,Jon Jones,Ryan Bader,0,0,3,0,0,0,0 days 00:04:22,0 days 00:00:00,54,31,27,8,2,2,2,0,42,20,24,5,25,4,21,3,10,10,1,0,7,6,2,2,29,10,24,5,0,0,0,0,13,10,0,0
5595,2011-02-05,Jake Ellenberger,Decision - Split,Kim Winslow,3,3,0 days 00:05:00,Jake Ellenberger,Carlos Eduardo Rocha,0,0,0,2,0,1,0 days 00:01:45,0 days 00:03:34,98,41,88,32,5,3,5,0,76,25,76,21,61,16,54,8,10,6,5,2,5,3,17,11,57,17,70,19,13,6,4,1,6,2,2,1
5596,2011-02-05,Miguel Torres,Decision - Unanimous,Mario Yamasaki,3,3,0 days 00:05:00,Miguel Torres,Antonio Banuelos,0,0,0,0,0,0,0 days 00:00:00,0 days 00:00:01,188,73,135,10,0,0,0,0,188,73,135,10,175,61,120,9,6,5,10,0,7,7,5,1,184,72,126,8,4,1,9,2,0,0,0,0
5597,2011-02-05,Donald Cerrone,Submission,Steve Mazzagatti,3,2,0 days 00:03:48,Donald Cerrone,Paul Kelly,0,0,1,2,0,0,0 days 00:03:31,0 days 00:00:00,101,62,82,29,4,3,0,0,74,37,75,22,46,14,64,16,15,13,8,4,13,10,3,2,56,26,68,21,6,2,5,1,12,9,2,0
